paper_id,author,year,genus,species,genus_species,annual_perennial,growth_form,habitat_type,sample_country,sample_continent,sites_sampled,strain_source,num_nodules,num_plants,genbank,genetic_region,strain_richness,compares_homeaway,proportion_novel_strains,proportion_familiar_strains,compares_natinv,proportion_overlapping_strains,num_spp_compared,notes
257,Tan et al,1999,Amphicarpaea,trisperma,Amphicarpaea_trisperma,perennial,herb,,China,AS,3,field_nodules,4,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Amphicarpaea,trisperma,Amphicarpaea_trisperma,perennial,herb,,China,AS,3,field_nodules,4,999,0,nifH,1,0,999,999,0,999,999,
257,Tan et al,1999,Amphicarpaea,trisperma,Amphicarpaea_trisperma,perennial,herb,,China,AS,3,field_nodules,4,999,0,nodDAB,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,intermedia,Caragana_intermedia,perennial,woody,,China,AS,3,field_nodules,1,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,intermedia,Caragana_intermedia,perennial,woody,,China,AS,3,field_nodules,1,999,0,16S_RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,intermedia,Caragana_intermedia,perennial,woody,,China,AS,3,field_nodules,1,999,0,16S_PCR-RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,intermedia,Caragana_intermedia,perennial,woody,,China,AS,3,field_nodules,1,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,microphylla,Caragana_microphylla,perennial,woody,,China,AS,3,field_nodules,1,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,microphylla,Caragana_microphylla,perennial,woody,,China,AS,3,field_nodules,1,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,16S_RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,16S_PCR-RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,nifH,1,0,999,999,0,999,999,
257,Tan et al,1999,Caragana,pruinosa,Caragana_pruinosa,perennial,woody,,China,AS,3,field_nodules,1,999,0,nodDAB,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,16S_RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,16S_PCR-RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,nifH,1,0,999,999,0,999,999,
257,Tan et al,1999,Coronilla,varia,Coronilla_varia,perennial,herb,,China,AS,3,field_nodules,4,999,0,nodDAB,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,1,16S_RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,0,16S_PCR-RFLP,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,0,nifH,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,pallidiflora,Glycyrrhiza_pallidiflora,perennial,herb,,China,AS,3,field_nodules,2,999,0,nodDAB,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,uralensis,Glycyrrhiza_uralensis,perennial,herb,,China,AS,3,field_nodules,2,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Glycyrrhiza,uralensis,Glycyrrhiza_uralensis,perennial,herb,,China,AS,3,field_nodules,2,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,0,UPGMA,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,0,16S_RFLP,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,1,16S_PCR-RFLP,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,0,DNA-DNA_Hybridization,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,0,nifH,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,multiflora,Gueldenstaedtia_multiflora,perennial,herb,,China,AS,3,field_nodules,7,999,0,nodDAB,2,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,verna,Gueldenstaedtia_verna,perennial,herb,,China,AS,3,field_nodules,1,999,0,UPGMA,1,0,999,999,0,999,999,
257,Tan et al,1999,Gueldenstaedtia,verna,Gueldenstaedtia_verna,perennial,herb,,China,AS,3,field_nodules,1,999,0,DNA-DNA_Hybridization,1,0,999,999,0,999,999,
257,Tan et al,1999,Sophora,viciifolia,Sophora_viciifolia,perennial,woody,,China,AS,3,field_nodules,2,999,0,16S_RFLP,2,0,999,999,0,999,999,
257,Tan et al,1999,Sophora,viciifolia,Sophora_viciifolia,perennial,woody,,China,AS,3,field_nodules,1,999,0,nifH,2,0,999,999,0,999,999,
257,Tan et al,1999,Sophora,viciifolia,Sophora_viciifolia,perennial,woody,,China,AS,3,field_nodules,1,999,0,nodDAB,2,0,999,999,0,999,999,
257,Tan et al,1999,Sophora,viciifolia,Sophora_viciifolia,perennial,woody,,China,AS,3,field_nodules,3,999,0,UPGMA,2,0,999,999,0,999,999,
257,Tan et al,1999,Sophora,viciifolia,Sophora_viciifolia,perennial,woody,,China,AS,3,field_nodules,3,999,0,DNA-DNA_Hybridization,2,0,999,999,0,999,999,
258,Tondello et al,2011,Hedysarum,confertum,Hedysarum_confertum,perennial,herb,,Italy,EU,1,field_nodules,1,5,0,16S,1,0,999,999,0,999,999,
259,Parker et al,2007,Mimosa,pigra,Mimosa_pigra,perennial,woody,,Australia,AU,1,field_nodules,90,10,0,PCR,15,0,999,999,0,999,999,this study compares home and away by looking at the innoculation rate of noulation with bacteria found in home vs invasive range -- not sure how to add this into the format that we have!
259,Parker et al,2007,Mimosa,pigra,Mimosa_pigra,perennial,woody,,Australia,AU,1,field_nodules,10,999,1,16S,6,0,999,999,0,999,999,
259,Parker et al,2007,Mimosa,pigra,Mimosa_pigra,perennial,woody,,Australia,AU,1,field_nodules,15,999,1,23S_IVS,6,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,pedicellatus,Phaseolus_pedicellatus,,,,Mexico,NA,1,field_nodules,3,999,0,CLUSTAL_W,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,pauciflorus,Phaseolus_pauciflorus,annual,herb,,Mexico,NA,1,field_nodules,32,999,0,CLUSTAL_W,5,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,pauciflorus,Phaseolus_pauciflorus,annual,herb,,Mexico,NA,1,field_nodules,32,999,1,16S,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,pauciflorus,Phaseolus_pauciflorus,annual,herb,,Mexico,NA,1,field_nodules,32,999,1,23S,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,pauciflorus,Phaseolus_pauciflorus,annual,herb,,Mexico,NA,1,field_nodules,32,999,0,ITS,3,0,999,999,0,999,999,
260,Parker,2002,Desmodium,grahamii,Desmodium_grahamii,perennial,herb,,Mexico,NA,1,field_nodules,21,999,0,CLUSTAL_W,3,0,999,999,0,999,999,
260,Parker,2002,Desmodium,grahamii,Desmodium_grahamii,perennial,herb,,Mexico,NA,1,field_nodules,21,999,0,ITS,3,0,999,999,0,999,999,
260,Parker,2002,Desmodium,retinens,Desmodium_retinens,perennial,herb,,Mexico,NA,1,field_nodules,18,999,0,CLUSTAL_W,2,0,999,999,0,999,999,
260,Parker,2002,Desmodium,retinens,Desmodium_retinens,perennial,herb,,Mexico,NA,1,field_nodules,18,999,0,ITS,2,0,999,999,0,999,999,
260,Parker,2002,Macroptilium,gibbosifolium,Macroptilium_gibbosifolium,perennial,woody,,Mexico,NA,1,field_nodules,14,999,0,CLUSTAL_W,6,0,999,999,0,999,999,
260,Parker,2002,Macroptilium,gibbosifolium,Macroptilium_gibbosifolium,perennial,woody,,Mexico,NA,1,field_nodules,14,999,1,16S,2,0,999,999,0,999,999,
260,Parker,2002,Macroptilium,gibbosifolium,Macroptilium_gibbosifolium,perennial,woody,,Mexico,NA,1,field_nodules,14,999,1,23S,2,0,999,999,0,999,999,
260,Parker,2002,Macroptilium,gibbosifolium,Macroptilium_gibbosifolium,perennial,woody,,Mexico,NA,1,field_nodules,14,999,0,ITS,5,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,parvulus,Phaseolus_parvulus,perennial,herb,,Mexico,NA,1,field_nodules,9,999,0,CLUSTAL_W,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,parvulus,Phaseolus_parvulus,perennial,herb,,Mexico,NA,1,field_nodules,9,999,1,16S,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,parvulus,Phaseolus_parvulus,perennial,herb,,Mexico,NA,1,field_nodules,9,999,1,23S,2,0,999,999,0,999,999,
260,Parker,2002,Phaseolus,parvulus,Phaseolus_parvulus,perennial,herb,,Mexico,NA,1,field_nodules,9,999,0,ITS,2,0,999,999,0,999,999,
261,Vidal et al,2009,Anthyllis,vulneraria,Anthyllis_vulneraria,perennial,herb,,France,EU,1,field_nodules,31,30,1,16S,1,0,999,999,0,999,999,
261,Vidal et al,2009,Anthyllis,vulneraria,Anthyllis_vulneraria,perennial,herb,,France,EU,1,field_nodules,31,30,1,recA,6,0,999,999,0,999,999,
261,Vidal et al,2009,Anthyllis,vulneraria,Anthyllis_vulneraria,perennial,herb,,France,EU,1,field_nodules,31,30,1,atpD,5,0,999,999,0,999,999,
262,van Berkum et al,2007,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,1,soil_trapping,78,999,0,MLST,8,0,999,999,0,999,999,
262,van Berkum et al,2007,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,1,soil_trapping,78,999,1,nodC,3,0,999,999,0,999,999,
262,van Berkum et al,2007,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,1,soil_trapping,999,999,1,16S,999,0,999,999,0,999,999,no information on how many strains or grouping
262,van Berkum et al,2007,Medicago,truncatula,Medicago_truncatula,perennial,herb,,Tunisia,AF,1,soil_trapping,78,999,0,MLST,22,0,999,999,0,999,999,
262,van Berkum et al,2007,Medicago,truncatula,Medicago_truncatula,perennial,herb,,Tunisia,AF,1,soil_trapping,78,999,1,nodC,5,0,999,999,0,999,999,
262,van Berkum et al,2007,Medicago,truncatula,Medicago_truncatula,perennial,herb,,Tunisia,AF,1,soil_trapping,999,999,1,16S,999,0,999,999,0,999,999,no information on how many strains or grouping
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,PCR-RFLP,3,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,ARDRA,3,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,1,16S_rDNA,3,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,IGS-RFLP,3,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,rep-PCR,5,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,BOX,5,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Chamaecytisus,proliferus,Chamaecytisus_proliferus,perennial,woody,,Canary_Islands,EU,1,field_nodules,5,999,0,ERIC,5,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,PCR-RFLP,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,ARDRA,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,1,16S_rDNA,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,rep-PCR,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,BOX,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,canariensis,Teline_canariensis,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,ERIC,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,PCR-RFLP,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,ARDRA,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,1,16S_rDNA,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,IGS-RFLP,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,rep-PCR,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,BOX,1,0,999,999,0,999,999,
263,VineUnited_States et al,1998,Teline,stenopetala,Teline_stenopetala,perennial,woody,,Canary_Islands,EU,1,field_nodules,1,999,0,ERIC,1,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,5,soil_trapping,37,999,0,PCR-RFLP,2,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,France,EU,3,soil_trapping,31,999,0,PCR-RFLP,6,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,5,soil_trapping,37,999,0,16S rRNA,2,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,France,EU,3,soil_trapping,31,999,0,16S rRNA,6,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,5,soil_trapping,37,999,0,IGS,2,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,France,EU,3,soil_trapping,31,999,0,IGS,6,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,5,soil_trapping,37,999,0,nif_KD,2,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,France,EU,3,soil_trapping,31,999,0,nif_KD,6,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,Tunisia,AF,5,soil_trapping,37,999,1,nodA,1,0,999,999,0,999,999,
264,Villegas et al,2006,Medicago,laciniata,Medicago_laciniata,annual,herb,,France,EU,3,soil_trapping,31,999,1,nodA,1,0,999,999,0,999,999,
265,Wang et al,1998,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,1,field_nodules,104,20,0,MLEE_ET,3,0,999,999,0,999,999,
265,Wang et al,1998,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,1,field_nodules,104,20,0,MLEE_Cluster,1,0,999,999,0,999,999,
265,Wang et al,1998,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,1,field_nodules,66,20,1,16S,1,0,999,999,0,999,999,
265,Wang et al,1998,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,1,field_nodules,66,20,0,PCR-RFLP,1,0,999,999,0,999,999,
266,Wang et al,1999,Amorpha,fruticosa,Amorpha_fruticosa,perennial,woody,,China,AS,4,field_nodules,55,999,0,16S-RFLP,5,0,999,999,0,999,999,
266,Wang et al,1999,Amorpha,fruticosa,Amorpha_fruticosa,perennial,woody,,China,AS,4,field_nodules,55,999,1,16S,3,0,999,999,0,999,999,
266,Wang et al,1999,Amorpha,fruticosa,Amorpha_fruticosa,perennial,woody,,China,AS,4,field_nodules,55,999,0,MLEE,5,0,999,999,0,999,999,
267,Wang and Martinez-Romero,2000,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,2,soil_trapping,34,32,0,RFLP-16S,6,1,0.83,0.17,0,999,999,two sites in mexico - one where S. herbacea is introduced and one where it's native
267,Wang and Martinez-Romero,2000,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,2,soil_trapping,20,32,0,MLEE,2,1,0.83,0.17,0,999,999,
267,Wang and Martinez-Romero,2000,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,2,soil_trapping,20,32,0,nifH-RFLP,3,1,0.83,0.17,0,999,999,
267,Wang and Martinez-Romero,2000,Sesbania,herbacea,Sesbania_herbacea,perennial,herb,,Mexico,NA,2,soil_trapping,20,32,0,nodDAB-RFLP,4,1,0.83,0.17,0,999,999,
268,Wang et al,1999,Leucaena,leucocephala,Leucaena_leucocephala,perennial,woody,,Mexico,NA,2,soil_trapping,150,50,0,RFLP-16S,12,0,999,999,0,999,999,used cultivated and uncultivated soils
268,Wang et al,1999,Leucaena,leucocephala,Leucaena_leucocephala,perennial,woody,,Mexico,NA,2,soil_trapping,150,50,0,MLEE,41,0,999,999,0,999,999,used cultivated and uncultivated soils
269,Wang et al,2007,Albizia,kalkora,Albizia_kalkora,perennial,woody,,China,AS,1,field_nodules,7,999,1,16S,3,0,999,999,0,999,999,
269,Wang et al,2007,Albizia,kalkora,Albizia_kalkora,perennial,woody,,China,AS,1,field_nodules,7,999,1,atpD,1,0,999,999,0,999,999,
269,Wang et al,2007,Albizia,kalkora,Albizia_kalkora,perennial,woody,,China,AS,1,field_nodules,7,999,1,glnII,1,0,999,999,0,999,999,
269,Wang et al,2007,Albizia,kalkora,Albizia_kalkora,perennial,woody,,China,AS,1,field_nodules,7,999,1,nifH,1,0,999,999,0,999,999,
269,Wang et al,2007,Albizia,kalkora,Albizia_kalkora,perennial,woody,,China,AS,1,field_nodules,7,999,1,nodC,1,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,confuse,Albizia_confuse,,,,China,AS,3,field_nodules,10,999,0,PCR-RFLP,3,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,confuse,Albizia_confuse,,,,China,AS,3,field_nodules,10,999,1,16S,5,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,confuse,Albizia_confuse,,,,China,AS,3,field_nodules,10,999,0,SDS-PAGE,3,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,confuse,Albizia_confuse,,,,China,AS,3,field_nodules,10,999,0,rep-PCR,6,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,falcataria,Albizia_falcataria,perennial,woody,,China,AS,3,field_nodules,1,999,0,PCR-RFLP,1,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,falcataria,Albizia_falcataria,perennial,woody,,China,AS,3,field_nodules,1,999,0,SDS-PAGE,1,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,falcataria,Albizia_falcataria,perennial,woody,,China,AS,3,field_nodules,1,999,0,rep-PCR,1,0,999,999,0,999,999,
270,Wang et al,2006,Albizia,falcataria,Albizia_falcataria,perennial,woody,,China,AS,3,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
