paper_id,author,year,journal,clean_name,sample country,paper_plant_status,global_plant_status,Figure 2,Figure 3,Figure 4,Figure 5,title
245,Sylla et al,2002,Systematic and Applied Microbiology,Pterocarpus lucens,Senegal,Native,Native,X,,,,Phenotypic and genotypic diversity of rhizobia nodulating Pterocarpus ernaceus and P. lucens in Senegal
253,Vandamme et al,2002,Systematic and Applied Microbiology,Mimosa pudica,Taiwan,Non-Native,Non-Native,,,X,,Burkholderia tuberum sp. Nov. and Burkholderia phymatum sp. Nov. nodulate the roots of tropical legumes
273,Wang et al,2002,Archives of Microbiology,Amorpha fruticosa,United States,Non-Native,Non-Native,X,,,,"Mesorhizobium amorpha, a rhizobial species that nodulates Amorpha fruticosa, is native to American  soils"
279,Wei et al,2002,International Journal of Systematic and Evolutionary Microbiology,Indigofera amblyantha,China,Native,Native,X,,,,"Rhizobium indigoferae sp. Nov. and Sinorhizobium kummerowiae sp. Nov., respectively isolated from Indigofera spp. And Kummerowia stipulacea"
279,Wei et al,2002,International Journal of Systematic and Evolutionary Microbiology,Indigofera carlesi,China,Native,Native,X,,,,"Rhizobium indigoferae sp. Nov. and Sinorhizobium kummerowiae sp. Nov., respectively isolated from Indigofera spp. And Kummerowia stipulacea"
279,Wei et al,2002,International Journal of Systematic and Evolutionary Microbiology,Indigofera potaninii,China,Native,Native,X,,,,"Rhizobium indigoferae sp. Nov. and Sinorhizobium kummerowiae sp. Nov., respectively isolated from Indigofera spp. And Kummerowia stipulacea"
279,Wei et al,2002,International Journal of Systematic and Evolutionary Microbiology,Kummerowia stipulacea,China,Native,Non-Native,X,,,,"Rhizobium indigoferae sp. Nov. and Sinorhizobium kummerowiae sp. Nov., respectively isolated from Indigofera spp. And Kummerowia stipulacea"
298,Yao et al,2002,International Journal of Systematic and Evolutionary Microbiology,Kummerowia striata,United States,Non-Native,Non-Native,X,,X,,Characterization of rhizobia that nodulate legume species of the genus Lespedeza and description of Bradyrhizobium yuanmingense sp. Nov.
298,Yao et al,2002,International Journal of Systematic and Evolutionary Microbiology,Lespedeza bicolor,China,Native,Non-Native,X,,,,Characterization of rhizobia that nodulate legume species of the genus Lespedeza and description of Bradyrhizobium yuanmingense sp. Nov.
298,Yao et al,2002,International Journal of Systematic and Evolutionary Microbiology,Lespedeza davurica,China,Native,Non-Native,X,,,,Characterization of rhizobia that nodulate legume species of the genus Lespedeza and description of Bradyrhizobium yuanmingense sp. Nov.
298,Yao et al,2002,International Journal of Systematic and Evolutionary Microbiology,Lespedeza inschanica,China,Native,Native,X,,,,Characterization of rhizobia that nodulate legume species of the genus Lespedeza and description of Bradyrhizobium yuanmingense sp. Nov.
298,Yao et al,2002,International Journal of Systematic and Evolutionary Microbiology,Lespedeza juncea,China,Native,Non-Native,X,,,,Characterization of rhizobia that nodulate legume species of the genus Lespedeza and description of Bradyrhizobium yuanmingense sp. Nov.
21,Andronov et al,2003,Applied and Environmental Microbiology,Galega officinalis,Russia,Native,Non-Native,X,,X,,Symbiotic and Genetic Diversity of Rhizobium galegae Isolates Collected from the Galega orientalis Gene Center in the Caucasus
21,Andronov et al,2003,Applied and Environmental Microbiology,Galega orientalis,Russia,Non-Native,Non-Native,X,,,,Symbiotic and Genetic Diversity of Rhizobium galegae Isolates Collected from the Galega orientalis Gene Center in the Caucasus
125,Jarabo-Lorenzo et al,2003,Systematic and Applied Microbiology,Cytisus proliferus,Canary Islands,Native,Non-Native,X,,,,Genetic diversity of Bradyrhizobial populations from diverse geograpgic origins that nodulate Lupinus spp. And Ornithopus spp.
125,Jarabo-Lorenzo et al,2003,Systematic and Applied Microbiology,Lupinus angustifolius,Canary Islands,Non-Native,Non-Native,X,,X,,Genetic diversity of Bradyrhizobial populations from diverse geograpgic origins that nodulate Lupinus spp. And Ornithopus spp.
125,Jarabo-Lorenzo et al,2003,Systematic and Applied Microbiology,Lupinus angustifolius,Spain,Native,Non-Native,X,,X,,Genetic diversity of Bradyrhizobial populations from diverse geograpgic origins that nodulate Lupinus spp. And Ornithopus spp.
125,Jarabo-Lorenzo et al,2003,Systematic and Applied Microbiology,Lupinus angustifolius,United States,Non-Native,Non-Native,X,,X,,Genetic diversity of Bradyrhizobial populations from diverse geograpgic origins that nodulate Lupinus spp. And Ornithopus spp.
188,Ogasawara et al,2003,Symbiosis,Abrus precatorius,India,Native,Non-Native,X,,,,"Sinorhizobium indiaense sp. no. and Sinorhizobium abri sp. nov. isolated from tropical legumes, Sesbania rostrata and Abrus precatorius, respectively"
188,Ogasawara et al,2003,Symbiosis,Sesbania rostrata,India,Non-Native,Non-Native,X,,X,,"Sinorhizobium indiaense sp. no. and Sinorhizobium abri sp. nov. isolated from tropical legumes, Sesbania rostrata and Abrus precatorius, respectively"
193,Parker,2003,Plant and Soil,Desmodium axillare,Costa Rica,Native,Native,X,,,,A widespread neotropical Bradyrhizobium lineage associated with Machaerium and Desmodium (Papilionoideae)
193,Parker,2003,Plant and Soil,Desmodium axillare,Panama,Native,Native,X,,,,A widespread neotropical Bradyrhizobium lineage associated with Machaerium and Desmodium (Papilionoideae)
216,Rodriquez-Echeverria et al,2003,Journal of Applied Microbiology,Cytisus scoparius,Spain,Native,Non-Native,,,X,,Analysis of the legume-rhizobia symbiosis in shrubs from central western Spain
252,Toledo et al,2003,Systematic and Applied Microbiology,Acacia cochliacantha,Mexico,Native,Native,X,,,,"Sinorhizobium americanus sp. Nov., a new Sinorhizobium species nodulating native Acacia spp. In Mexico"
252,Toledo et al,2003,Systematic and Applied Microbiology,Acacia farnesiana,Mexico,Native,Non-Native,X,,,,"Sinorhizobium americanus sp. Nov., a new Sinorhizobium species nodulating native Acacia spp. In Mexico"
252,Toledo et al,2003,Systematic and Applied Microbiology,Acacia macilenta,Mexico,Native,Native,X,,,,"Sinorhizobium americanus sp. Nov., a new Sinorhizobium species nodulating native Acacia spp. In Mexico"
280,Wang et al,2003,Archives of Microbiology,Leucaena leucocephala,Mexico,Native,Non-Native,X,,X,,Diverse Mesorhizobium plurifarium populations native to Mexican soils
280,Wang et al,2003,Archives of Microbiology,Sesbania herbacea,Mexico,Native,Non-Native,X,,,,Diverse Mesorhizobium plurifarium populations native to Mexican soils
278,Wei et al,2003,International Journal of Systematic and Evolutionary Microbiology,Astragalus adsurgens,China,Native,Native,X,,,,Characterization of rhizobia isolated from legume species within the genera Astragalus and Lespedeza grown in the Loess Plateau of China and description of Rhizobium loessense sp. Nov.
278,Wei et al,2003,International Journal of Systematic and Evolutionary Microbiology,Astragalus complanatus,China,Native,Native,X,,,,Characterization of rhizobia isolated from legume species within the genera Astragalus and Lespedeza grown in the Loess Plateau of China and description of Rhizobium loessense sp. Nov.
278,Wei et al,2003,International Journal of Systematic and Evolutionary Microbiology,Lespedeza cyrtobotrya,China,Native,Native,X,,,,Characterization of rhizobia isolated from legume species within the genera Astragalus and Lespedeza grown in the Loess Plateau of China and description of Rhizobium loessense sp. Nov.
288,Zahran et al,2003,Folia Microbiology,Acacia nilotica,Egypt,Native,Non-Native,X,,,,Polyphasic taxonomy of symbiotic rhizobia from wild leguminous plants growing in Egypt
288,Zahran et al,2003,Folia Microbiology,Melilotus indicus,Egypt,Native,Non-Native,X,,,,Polyphasic taxonomy of symbiotic rhizobia from wild leguminous plants growing in Egypt
288,Zahran et al,2003,Folia Microbiology,Trifolium resupinatum,Egypt,Native,Non-Native,X,,,,Polyphasic taxonomy of symbiotic rhizobia from wild leguminous plants growing in Egypt
103,Gao et al,2004,International Journal of Systematic and Evolutionary Microbiology,Astragalus adsurgens,China,Native,Native,X,,,,"Mesorhizobium septentrionale sp. nov. and Mesorhizobium temperatum sp. nov., isolated from the Astragalus adsurgens growing in the northern regions of China"
127,Kalita and Malek,2004,Systematic and Applied Microbiology,Genista tinctoria,England,Native,Non-Native,X,,,,Phenotypic and genomic characteristics of rhizobia isolated from Genista tinctoria root nodules
127,Kalita and Malek,2004,Systematic and Applied Microbiology,Genista tinctoria,Poland,Native,Non-Native,X,,,,Phenotypic and genomic characteristics of rhizobia isolated from Genista tinctoria root nodules
127,Kalita and Malek,2004,Systematic and Applied Microbiology,Genista tinctoria,Ukraine,Native,Non-Native,X,,,,Phenotypic and genomic characteristics of rhizobia isolated from Genista tinctoria root nodules
185,Mutch and Young,2004,Molecular Ecology,Lathyrus aphaca,England,Non-Native,Non-Native,X,,,,Diversity and specificity of Rhizobium leguminosarum biovar viciae on wild and cultivated legumes
185,Mutch and Young,2004,Molecular Ecology,Lathyrus nissolia,England,Non-Native,Non-Native,X,,,,Diversity and specificity of Rhizobium leguminosarum biovar viciae on wild and cultivated legumes
185,Mutch and Young,2004,Molecular Ecology,Lathyrus pratensis,England,Native,Non-Native,X,,X,,Diversity and specificity of Rhizobium leguminosarum biovar viciae on wild and cultivated legumes
185,Mutch and Young,2004,Molecular Ecology,Vicia cracca,England,Native,Non-Native,X,,,,Diversity and specificity of Rhizobium leguminosarum biovar viciae on wild and cultivated legumes
185,Mutch and Young,2004,Molecular Ecology,Vicia sativa,England,Native,Non-Native,X,,,,Diversity and specificity of Rhizobium leguminosarum biovar viciae on wild and cultivated legumes
194,Parker,2004,Systematic and Applied Microbiology,Platymiscium pinnatum,Costa Rica,Native,Non-Native,X,,,,rRNA and dnaK relationships of Bradyrhizobium sp. nodule bacteria from four Papilionoid legume trees in Costa Rica
196,Parker et al,2004,Journal of Biogeography,Amphicarpaea bracteata,Japan,Native,Native,X,,,,Comparative phylogeography of Amphicarpaea legumes and their root-nodule symbionts in Japan and North America
196,Parker et al,2004,Journal of Biogeography,Amphicarpaea bracteata,United States,Native,Native,X,,,,Comparative phylogeography of Amphicarpaea legumes and their root-nodule symbionts in Japan and North America
289,Weir et al,2004,Applied and Environmental Microbiology,Acacia longifolia,New Zealand,Non-Native,Non-Native,,,X,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
289,Weir et al,2004,Applied and Environmental Microbiology,Carmichaelia australis,New Zealand,Native,Native,X,,,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
289,Weir et al,2004,Applied and Environmental Microbiology,Clianthus puniceus,New Zealand,Native,NA,X,,,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
289,Weir et al,2004,Applied and Environmental Microbiology,Cytisus scoparius,New Zealand,Non-Native,Non-Native,X,,X,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
289,Weir et al,2004,Applied and Environmental Microbiology,Sophora microphylla,New Zealand,Native,NA,X,,,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
289,Weir et al,2004,Applied and Environmental Microbiology,Ulex europaeus,New Zealand,Non-Native,Non-Native,X,,,,"Unexpectedly diverse Mesorhizobium strains and Rhizobium leguminosarum nodulate native legume genera of New Zealand, while introduced legume weeds are nodulated by Bradyrhizobium species"
290,Yates et al,2004,Soil Biology and Biochemistry,Lotus cruentus,Australia,Native,Native,X,,,,Root-nodule bacteria from indigenous legumes in the north-west of Western Australia and their interaction with exotic legumes
290,Yates et al,2004,Soil Biology and Biochemistry,Swainsona leeana,Australia,Native,Native,X,,,,Root-nodule bacteria from indigenous legumes in the north-west of Western Australia and their interaction with exotic legumes
300,Zakhia et al,2004,Systematic and Applied Microbiology,Anthyllis henoniana,Tunisia,Native,Native,X,,,,Characterisation of Wild Legume Nodulating Bacteria in the Infra-arid zone of Tunisia
300,Zakhia et al,2004,Systematic and Applied Microbiology,Argyrolobium uniflorum,Tunisia,Native,Native,X,,,,Characterisation of Wild Legume Nodulating Bacteria in the Infra-arid zone of Tunisia
300,Zakhia et al,2004,Systematic and Applied Microbiology,Lotus creticus,Tunisia,Native,Non-Native,X,,,,Characterisation of Wild Legume Nodulating Bacteria in the Infra-arid zone of Tunisia
300,Zakhia et al,2004,Systematic and Applied Microbiology,Medicago marina,Tunisia,Native,Native,X,,,,Characterisation of Wild Legume Nodulating Bacteria in the Infra-arid zone of Tunisia
294,Zribi et al,2004,Soil Biology and Biochemistry,Medicago truncatula,Tunisia,Native,Non-Native,X,,,,Distribution and genetic diversity of rhizobia nodulating natural populations of Medicago truncatula in tunisian soils
299,Zurdo-Pineiro,2004,Systematic and Applied Microbiology,Piptadenia flava,Puerto Rico,Native,Native,X,,,,Identification of fast-growing rhizobia nodulating tropical legumes from Puerto Rico as Rhizobium gallicum and Rhizobium tropici
299,Zurdo-Pineiro,2004,Systematic and Applied Microbiology,Sesbania sesban,Puerto Rico,Non-Native,Non-Native,X,,,,Identification of fast-growing rhizobia nodulating tropical legumes from Puerto Rico as Rhizobium gallicum and Rhizobium tropici
35,Barrett and Parker,2005,Systematic and Applied Microbiology,Abarema macradenia,Panama,Native,Native,X,,,,"Prevalence of Burkholderia sp. nodule symbionts on four mimosoid legumes from Barro Colorado Island, Panama"
35,Barrett and Parker,2005,Systematic and Applied Microbiology,Mimosa casta,Panama,Native,Non-Native,X,,,,"Prevalence of Burkholderia sp. nodule symbionts on four mimosoid legumes from Barro Colorado Island, Panama"
35,Barrett and Parker,2005,Systematic and Applied Microbiology,Mimosa pigra,Panama,Native,Non-Native,X,,,,"Prevalence of Burkholderia sp. nodule symbionts on four mimosoid legumes from Barro Colorado Island, Panama"
35,Barrett and Parker,2005,Systematic and Applied Microbiology,Mimosa pudica,Panama,Native,Non-Native,X,,,,"Prevalence of Burkholderia sp. nodule symbionts on four mimosoid legumes from Barro Colorado Island, Panama"
49,Chen et al,2005,Applied and Environmental Microbiology,Mimosa pudica,Brazil-Venezuela,Native,Non-Native,X,,X,,Proof that Burkholderia Strains Form Effective Symbioses with Legumes: a Study of Novel Mimosa-Nodulating Strains from South America
63,Chen et al,2005,New Phytologists,Mimosa pigra,Taiwan,Non-Native,Non-Native,X,,,,"_-Rhizobia from Mimosa pigra, a newly discovered invasive plant in Taiwan"
121,Hung et al,2005,Pedobiologia,Alysicarpus vaginalis,Taiwan,Native,Non-Native,X,,,,Indigenous rhizobia associated with native shrubby legumes in Taiwan
121,Hung et al,2005,Pedobiologia,Christia obcordata,Taiwan,Native,Non-Native,X,,,,Indigenous rhizobia associated with native shrubby legumes in Taiwan
121,Hung et al,2005,Pedobiologia,Indigofera hirsuta,Taiwan,Native,Non-Native,X,,,,Indigenous rhizobia associated with native shrubby legumes in Taiwan
121,Hung et al,2005,Pedobiologia,Ohwia caudata,Taiwan,Native,Native,X,,,,Indigenous rhizobia associated with native shrubby legumes in Taiwan
158,Liu et al,2005,Systematic and Applied Microbiology,Amorpha fruticosa,China,Non-Native,Non-Native,X,,,X,"Diverse rhizobia associated with woody legumes Wisteria sinensis, Cercis racemosa and Amorpha fruticosa grown in the temperate zone of China"
158,Liu et al,2005,Systematic and Applied Microbiology,Cercis racemosa,China,Native,Native,X,,,X,"Diverse rhizobia associated with woody legumes Wisteria sinensis, Cercis racemosa and Amorpha fruticosa grown in the temperate zone of China"
158,Liu et al,2005,Systematic and Applied Microbiology,Wisteria sinensis,China,Native,Non-Native,X,,,X,"Diverse rhizobia associated with woody legumes Wisteria sinensis, Cercis racemosa and Amorpha fruticosa grown in the temperate zone of China"
191,Pandey et al,2005,Current Science,Mimosa pudica,India,Non-Native,Non-Native,,,X,,Isolation of endophytic plant growth promoting Burkholderia sp MSSP from root nodules of Mimosa pudica
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia baronii,Madagascar,Native,Non-Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia chapelieri,Madagascar,Native,Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia louvelii,Madagascar,Native,Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia madagascariensis,Madagascar,Native,Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia monticola,Madagascar,Native,Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
207,Rasolomampiania et al,2005,Molecular Ecology,Dalbergia purpurascens,Madagascar,Native,Native,X,,,,Nitrogen-fixing nodules from rose wood legume trees (Dalbergia spp.) endemic to Madagascar host seven different genera belonging to _- and _-Proteobacteria
221,Romdhane et al,2005,Annals of Microbiology,Acacia tortilis,Tunisia,Native,Non-Native,X,,,,Diversity of Acacia tortilis rhizobia revealed by PCR/RFLP on crushed root nodules in Tunisia
228,Sarr et al,2005,Microbial Ecology,Acacia senegal,Mauritania,Native,Non-Native,X,,,,Rhizobial populations in soils from natural Acacia senegal and Acacia nilotica forests in Mauritania and the Senegal River Valley
228,Sarr et al,2005,Microbial Ecology,Acacia senegal,Senegal,Native,Non-Native,X,,,,Rhizobial populations in soils from natural Acacia senegal and Acacia nilotica forests in Mauritania and the Senegal River Valley
274,Wdowiak-Wrobel and Malek,2005,Journal of General and Applied Microbiology,Astragalus cicer,Canada,Non-Native,Non-Native,X,,X,,Genomic diversity of Astragalus cicer microsymbionts revealved by AFLP fingerprinting
274,Wdowiak-Wrobel and Malek,2005,Journal of General and Applied Microbiology,Astragalus cicer,Poland,Native,Non-Native,X,,X,,Genomic diversity of Astragalus cicer microsymbionts revealved by AFLP fingerprinting
274,Wdowiak-Wrobel and Malek,2005,Journal of General and Applied Microbiology,Astragalus cicer,Ukraine,Native,Non-Native,,,X,,Genomic diversity of Astragalus cicer microsymbionts revealved by AFLP fingerprinting
36,Barrett and Parker,2006,Applied and Environmental Microbiology,Mimosa pigra,Costa Rica,Native,Non-Native,X,,,,"Coexistence of Burkholderia, Cupriavidus, and Rhizobium sp. Nodule Bacteria on two Mimosa spp. in Costa Rica"
36,Barrett and Parker,2006,Applied and Environmental Microbiology,Mimosa pudica,Costa Rica,Native,Non-Native,X,,,,"Coexistence of Burkholderia, Cupriavidus, and Rhizobium sp. Nodule Bacteria on two Mimosa spp. in Costa Rica"
41,Beyhaut et al,2006,Canadian Journal of Microbiology,Desmanthus illinoensis,United States,Native,Native,X,,,,Rhizobium giardinii is the microsymbiont of Illinois bundleflower (Desmanthus illinoensis (Michx.) Macmillan) in midwestern prairies
50,Chen et al,2006,International Journal of Systematic and Evolutionary Microbiology,Mimosa pudica,Brazil-Venezuela,Native,Non-Native,,X,X,,"Burkholderia mimosarum sp. nov., isolated from root nodules of Mimosa spp. from Taiwan and South America"
50,Chen et al,2006,International Journal of Systematic and Evolutionary Microbiology,Mimosa pudica,Taiwan,Non-Native,Non-Native,,X,X,,"Burkholderia mimosarum sp. nov., isolated from root nodules of Mimosa spp. from Taiwan and South America"
138,Lafay and Burdon,2006,Journal of Applied Microbiology,Cytisus scoparius,Australia,Non-Native,Non-Native,,,,X,Molecular diversity of rhizobia nodulating the invasive legume Cytisus scoparius in Australia
183,Moreira et al,2006,Systematic and Applied Microbiology,Sesbania virgata,Brazil,Native,Non-Native,X,,,,Azorhizobium doebereinerae sp. Nov. microsymbiont of Sesbania vergata (caz.) pers.
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Amphicarpaea bracteata,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Baptisia tinctoria,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Chamaecrista fasciculata,United States,Native,Non-Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Desmodium canadense,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Desmodium glutinosum,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Desmodium paniculatum,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Desmodium rotundifolium,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Lespedeza capitata,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Lespedeza hirta,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
195,Parker and Kennedy,2006,Canadian Journal of Microbiology,Lupinus perennis,United States,Native,Non-Native,X,,,,Diversity and relationships of bradyrhizobia from legumes native to eastern North America
197,Parker et al,2006,Diversity and Distributions,Cytisus scoparius,United States,Non-Native,Non-Native,X,,X,,Growth of an invasive legume is symbiont limited in newly occupied habitats
222,Romdhane et al,2006,Journal of Applied Microbiology,Acacia tortilis,Tunisia,Native,Non-Native,X,,,,Genetic diversity of Acacia tortilis ssp. Raddiana rhizboia in Tunisia assessed by 16S and 16S-23S rDNA genes analysis
264,Villegas et al,2006,Systematic and Applied Microbiology,Medicago laciniata,France,Non-Native,Non-Native,X,,X,,Nitrogen-fixing sinorhizobia with Medicago laciniata constitute a novel biovar (bv. Medicaginis) of S. Meliloti
264,Villegas et al,2006,Systematic and Applied Microbiology,Medicago laciniata,Tunisia,Native,Non-Native,X,,X,,Nitrogen-fixing sinorhizobia with Medicago laciniata constitute a novel biovar (bv. Medicaginis) of S. Meliloti
272,Wang et al,2006,Archives of Microbiology,Conzattia multiflora,Mexico,Native,Non-Native,X,,,,Diverse endophytic bacteria isolated from a leguminous tree Conzattia multiflora grown in Mexico
270,Wang et al,2006,Systematic and Applied Microbiology,Albizia julibrissin,China,Native,Native,X,,,,Characterization of rhizobia isolated from Albizia spp. In comparison with microsymbionts of Acacia spp. And Leucaena leucocephala grown in China
270,Wang et al,2006,Systematic and Applied Microbiology,Albizia kalkora,China,Native,Native,X,,,,Characterization of rhizobia isolated from Albizia spp. In comparison with microsymbionts of Acacia spp. And Leucaena leucocephala grown in China
270,Wang et al,2006,Systematic and Applied Microbiology,Leucaena leucocephala,China,Native,Native,X,,X,,Characterization of rhizobia isolated from Albizia spp. In comparison with microsymbionts of Acacia spp. And Leucaena leucocephala grown in China
301,Zakhia et al,2006,Microbial Ecology,Argyrolobium uniflorum,Tunisia,Native,Native,X,,,,Diverse bacteria associated with root nodules of spontaneous legumes in Tunisia and first report for nifH-like gene within the genera Microbacterium and Starkeya
301,Zakhia et al,2006,Microbial Ecology,Astragalus algerianus,Tunisia,Native,Native,X,,,,Diverse bacteria associated with root nodules of spontaneous legumes in Tunisia and first report for nifH-like gene within the genera Microbacterium and Starkeya
301,Zakhia et al,2006,Microbial Ecology,Lotus argenteus,Tunisia,Native,Native,X,,,,Diverse bacteria associated with root nodules of spontaneous legumes in Tunisia and first report for nifH-like gene within the genera Microbacterium and Starkeya
301,Zakhia et al,2006,Microbial Ecology,Ononis natrix,Tunisia,Native,Non-Native,X,,,,Diverse bacteria associated with root nodules of spontaneous legumes in Tunisia and first report for nifH-like gene within the genera Microbacterium and Starkeya
301,Zakhia et al,2006,Microbial Ecology,Retama raetam,Tunisia,Native,Non-Native,X,,,,Diverse bacteria associated with root nodules of spontaneous legumes in Tunisia and first report for nifH-like gene within the genera Microbacterium and Starkeya
16,Andam and Parker,2007,Applied and Environmental Microbiology,Lupinus texensis,United States,Native,Non-Native,X,,,,Novel Alphaproteobacterial Root Nodule Symbiont Associated with Lupinus texensis
18,Andam et al,2007,Applied and Environmental Microbiology,Mimosa asperata,United States,Native,Native,X,,,,Monophyly of nodA and nifH Genes across Texan and Costa Rican Populations of Cupriavidus Nodule Symbionts
29,Badri et al,2007,Canadian Journal of Microbiology,Medicago laciniata,Tunisia,Native,Non-Native,X,,,,Comparison of rhizobia that nodulate Medicago laciniata and Medicago truncatula present in a single Tunisian arid soil
29,Badri et al,2007,Canadian Journal of Microbiology,Medicago truncatula,Tunisia,Native,Non-Native,X,,,,Comparison of rhizobia that nodulate Medicago laciniata and Medicago truncatula present in a single Tunisian arid soil
31,Baimiev et al,2007,Microbiology,Astragalus cicer,Russia,Native,Non-Native,X,,X,,Phylogeny and Genetic Diversity of the Astragalus cicer Root Nodule Bacterial Symbionts
30,Baimiev et al,2007,Russian Journal of Genetics,Onobrychis arenaria,Hungary,Native,Non-Native,X,,,,Bacteria Closely Related to Phyllobacterium trifolii According to Their 16S rRNA Gene Are Discovered in the Nodules of Hungarian Sainfoin
88,Donate-Correa et al,2007,Systematic and Applied Microbiology,Anagyris latifolia,Canary Islands,Native,Native,X,,,,Different Mesorhizobium species sharing the same symbiotic genes nodulate the shrub legume Anagyris latifolia
108,Gu et al,2007,The Society for Applied Microbiology ,Desmodium elegans,China,Native,Native,X,,,,Genetic diversity of rhizobia associated with Desmodium species grown in China
108,Gu et al,2007,The Society for Applied Microbiology ,Desmodium heterocarpon,China,Native,Non-Native,X,,,,Genetic diversity of rhizobia associated with Desmodium species grown in China
108,Gu et al,2007,The Society for Applied Microbiology ,Desmodium microphyllum,China,Native,Native,X,,,,Genetic diversity of rhizobia associated with Desmodium species grown in China
108,Gu et al,2007,The Society for Applied Microbiology ,Desmodium sequax,China,Native,Native,X,,,,Genetic diversity of rhizobia associated with Desmodium species grown in China
108,Gu et al,2007,The Society for Applied Microbiology ,Hylodesmum podocarpum,China,Native,Native,X,,,,Genetic diversity of rhizobia associated with Desmodium species grown in China
122,Iglesias et al,2007,FEMS Microbiology Ecology,Prosopis alba,Spain,Non-Native,Non-Native,X,,,,Genetic characterization of fast-growing rhizobia able to nodulate Prosopis alba in North Spain
128,Kan et al,2007,Archives of Microbiology,Medicago lupulina,China,Native,Non-Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
128,Kan et al,2007,Archives of Microbiology,Oxytropis glabra,China,Native,Non-Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
128,Kan et al,2007,Archives of Microbiology,Oxytropis ochrocephala,China,Native,Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
128,Kan et al,2007,Archives of Microbiology,Vicia sativa,China,Native,Non-Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
128,Kan et al,2007,Archives of Microbiology,Vicia sepium,China,Native,Non-Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
128,Kan et al,2007,Archives of Microbiology,Vicia villosa,China,Native,Non-Native,X,,,,Characterization of symbiotic and endophytic bacteria isolated from root nodules of herbaceous legumes grown in Qinghai-Tibet plateau and in other zones of China
